192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [19/May/2018:23:15:12 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:15:13 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:30:14 +0800] "GET /favicon.ico HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:30:14 +0800] "GET /douban/v2/movie/top250?start=1&count=3 HTTP/1.1" 200 7086 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:39:41 +0800] "GET /douban/v2/movie/top250?start=1&count=3 HTTP/1.1" 200 7086 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:39:43 +0800] "GET /douban/v2/movie/top250?start=1&count=3 HTTP/1.1" 200 7086 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:41:33 +0800] "GET /douban/v2/movie/search?q=%E5%91%A8%E6%98%9F%E9%A9%B0&callback=jQuery33104378222649120207_1526742912460&_=1526742912461 HTTP/1.1" 200 46171 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:41:49 +0800] "GET /douban/v2/movie/search?q=%E5%91%A8%E6%98%9F%E9%A9%B0&callback=jQuery33104378222649120207_1526742912458&_=1526742912459 HTTP/1.1" 499 0 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:41:50 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:41:50 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
